603.956,255.195,0.876439,664.7,302.157,0.852537,619.617,286.467,0.822234,603.943,382.487,0.85977,586.183,341.385,0.772093,709.731,317.882,0.71806,694.035,429.597,0.869595,621.545,368.769,0.818796,635.217,445.256,0.730529,605.85,427.622,0.696488,472.645,384.418,0.823132,547.124,494.225,0.671703,664.625,462.924,0.642307,556.937,462.812,0.802313,539.225,509.845,0.154483,601.984,241.51,0.18191,617.583,243.423,0.839199,0.0,0.0,0.0,660.705,229.713,0.876098,509.87,525.615,0.478745,523.575,537.236,0.421056,556.823,509.914,0.0628185,519.687,527.504,0.40004,515.749,523.651,0.400451,570.59,500.052,0.361474
603.999,255.12,0.848389,666.521,302.141,0.853832,619.627,284.558,0.821268,603.955,382.495,0.857084,586.177,343.33,0.756323,711.599,317.887,0.719855,693.971,429.607,0.862857,621.553,368.763,0.814787,635.213,447.12,0.728903,605.871,429.486,0.697591,472.646,384.408,0.828194,547.103,494.242,0.672033,664.603,464.833,0.637451,556.944,462.805,0.805953,539.201,509.859,0.14631,602.015,241.42,0.196506,617.647,241.55,0.814113,0.0,0.0,0.0,660.747,229.691,0.884658,509.845,525.624,0.47207,523.542,537.245,0.417889,556.841,509.913,0.0607523,519.68,527.519,0.407099,515.749,523.653,0.408659,570.576,500.061,0.367444
605.862,255.182,0.863582,666.53,302.168,0.851498,619.645,284.577,0.816414,603.972,382.512,0.845899,584.35,341.39,0.762304,711.606,319.747,0.718027,693.978,431.425,0.864852,621.57,368.771,0.797141,635.263,447.14,0.724415,605.911,429.488,0.696125,472.654,384.426,0.824447,549.06,496.149,0.678844,664.652,464.865,0.635809,556.893,462.834,0.808679,537.268,507.945,0.118207,602.022,243.395,0.159448,617.572,243.461,0.862263,0.0,0.0,0.0,660.692,227.878,0.884194,509.841,525.627,0.443187,523.516,537.241,0.378476,556.834,511.82,0.0529082,519.675,527.553,0.436348,515.766,525.511,0.433279,570.613,502.023,0.39608
603.988,255.179,0.870737,664.698,300.261,0.839642,619.59,284.551,0.819683,603.942,382.517,0.853901,584.323,341.419,0.764374,711.567,317.861,0.715903,694.04,429.618,0.879733,621.521,368.813,0.821237,635.202,447.127,0.7273,605.843,429.514,0.701384,472.64,384.422,0.820297,549.077,496.136,0.661075,664.62,464.811,0.637153,556.92,462.808,0.815973,539.277,509.917,0.162367,602.005,243.347,0.102869,617.553,243.468,0.850473,0.0,0.0,0.0,660.69,229.688,0.879155,509.855,525.608,0.468954,523.543,537.244,0.407223,556.915,509.931,0.0630525,519.665,527.51,0.397597,515.745,523.651,0.394857,572.518,500.104,0.371552
604.019,257.061,0.887968,664.677,302.148,0.851452,619.572,284.573,0.826625,603.912,382.532,0.858411,586.183,341.375,0.774794,711.57,317.903,0.724542,693.982,431.424,0.873837,619.652,368.791,0.827488,635.197,445.277,0.730854,605.853,429.488,0.705076,472.618,384.443,0.822223,547.111,494.273,0.66456,664.605,464.806,0.637474,556.933,462.799,0.813468,539.243,509.854,0.168668,602.005,243.419,0.139931,617.588,243.496,0.849747,0.0,0.0,0.0,662.604,229.724,0.886957,509.838,525.613,0.49052,523.526,537.234,0.437195,556.892,509.921,0.0691136,519.679,527.54,0.387934,515.727,525.501,0.396266,570.631,500.102,0.372373
605.857,255.156,0.850231,666.568,302.227,0.858592,621.528,286.47,0.794326,603.96,382.561,0.841554,586.193,343.327,0.767281,711.626,319.825,0.733494,693.986,431.436,0.86848,619.661,368.829,0.826199,633.363,445.281,0.730823,604.001,429.478,0.702531,472.663,382.603,0.831334,549.036,494.28,0.679361,664.6,464.821,0.638094,556.907,462.799,0.802026,539.255,509.856,0.147903,602.025,241.468,0.184631,617.679,243.368,0.822225,0.0,0.0,0.0,662.651,229.691,0.897486,509.854,527.487,0.463933,523.546,537.265,0.416548,556.888,509.906,0.0654388,519.679,527.537,0.401974,515.751,525.494,0.405145,570.593,500.089,0.372985
603.984,257.096,0.901096,664.718,300.271,0.844887,619.607,282.607,0.812244,603.905,382.508,0.860774,584.284,339.422,0.784405,709.705,317.91,0.723835,694.017,431.424,0.870427,619.607,368.764,0.820302,635.196,445.247,0.731643,605.841,427.608,0.703959,472.616,384.486,0.815498,550.983,496.188,0.674758,664.606,464.788,0.636921,556.886,462.807,0.803827,539.216,507.951,0.0974567,601.976,243.453,0.146277,617.562,243.531,0.833877,0.0,0.0,0.0,662.619,229.76,0.881848,509.817,527.503,0.401749,523.488,537.274,0.345476,556.98,509.892,0.050057,519.658,529.442,0.455756,515.763,525.534,0.453856,572.534,502.05,0.417675
603.968,257.053,0.867407,666.584,302.177,0.852741,621.545,284.58,0.778546,603.953,382.534,0.842732,586.219,341.426,0.779296,711.631,319.777,0.728636,693.997,431.474,0.862071,619.663,368.828,0.812404,635.223,447.127,0.7377,605.872,429.48,0.704499,470.722,384.507,0.811346,547.118,494.264,0.658786,664.637,464.839,0.645441,556.897,462.841,0.822047,539.251,509.911,0.158281,601.985,241.518,0.168656,617.6,243.424,0.792556,0.0,0.0,0.0,662.641,229.788,0.881283,509.832,527.493,0.490495,523.512,537.259,0.436057,556.89,509.928,0.060597,519.683,527.546,0.376324,515.755,525.504,0.380288,570.641,500.065,0.352246
603.991,257.074,0.865988,666.575,302.168,0.84381,621.573,284.548,0.755535,603.935,382.52,0.845402,586.198,339.483,0.790428,711.602,319.804,0.729256,693.968,431.471,0.861697,619.614,368.836,0.81467,633.361,445.244,0.73466,604.009,427.612,0.709229,470.719,384.466,0.813139,549.033,494.281,0.669451,664.594,464.785,0.639241,556.946,462.801,0.805559,539.234,509.854,0.167829,602.006,241.508,0.139586,617.596,243.492,0.79546,0.0,0.0,0.0,660.754,231.726,0.846945,509.845,525.619,0.49494,523.539,537.232,0.438279,556.89,509.885,0.0651634,521.568,527.543,0.385136,515.778,525.497,0.388193,572.527,500.07,0.377472
603.998,255.201,0.8547,664.715,302.166,0.852855,619.621,284.53,0.801051,603.918,382.509,0.84298,584.314,341.366,0.777427,711.575,319.809,0.730346,693.979,431.448,0.861838,619.569,368.804,0.814554,633.357,445.235,0.73748,603.98,427.615,0.70691,472.604,384.463,0.814398,549.067,496.132,0.668132,664.607,462.898,0.648252,556.94,462.802,0.806393,539.271,509.836,0.16224,602.004,241.504,0.194356,617.628,243.406,0.793533,0.0,0.0,0.0,662.621,233.669,0.846763,509.823,527.493,0.493239,523.511,537.248,0.445393,556.959,507.921,0.0645567,519.679,527.57,0.379443,515.746,525.521,0.387599,572.54,500.072,0.375655
603.998,257.172,0.896858,666.589,302.2,0.850477,621.588,284.568,0.756553,603.972,382.55,0.807046,586.182,341.37,0.777882,711.619,319.848,0.738042,693.974,431.464,0.860047,619.607,368.859,0.813209,633.354,445.273,0.733729,603.997,429.464,0.710202,472.618,384.459,0.816201,547.093,494.248,0.676232,664.585,464.824,0.638977,556.923,462.798,0.807443,539.282,509.862,0.153506,601.996,243.464,0.114438,617.578,245.433,0.807981,0.0,0.0,0.0,660.734,231.706,0.840313,509.832,527.5,0.48509,523.539,537.272,0.441336,556.916,509.856,0.0696183,519.679,527.544,0.389267,515.723,525.502,0.397678,570.591,500.052,0.380105
603.965,257.096,0.876399,666.602,302.184,0.84076,621.611,284.567,0.743002,603.945,382.555,0.814072,586.214,341.41,0.781264,711.628,319.825,0.731554,693.984,431.479,0.85582,619.638,370.741,0.805837,633.352,445.282,0.738666,603.999,429.459,0.709989,472.608,384.451,0.815358,549.07,496.154,0.680314,664.587,464.845,0.640359,556.931,462.819,0.809838,539.221,509.855,0.153962,602.01,241.475,0.134873,617.607,243.48,0.78901,0.0,0.0,0.0,662.607,231.731,0.84115,509.844,527.507,0.481872,523.528,537.27,0.434066,556.863,509.892,0.0600851,521.565,527.581,0.396091,515.77,525.527,0.402657,570.64,500.095,0.377611
604.015,257.174,0.859237,666.52,302.139,0.848255,619.67,282.633,0.776112,603.892,382.531,0.846155,584.277,341.388,0.762371,711.584,319.822,0.733625,693.976,431.509,0.862977,619.542,368.821,0.82026,633.345,445.25,0.73073,603.961,427.608,0.704528,472.611,384.501,0.812581,547.131,494.263,0.676634,664.603,464.807,0.637583,556.915,462.804,0.816996,539.23,509.876,0.15944,602.012,243.377,0.111437,617.64,245.425,0.761398,0.0,0.0,0.0,660.748,235.583,0.839283,509.822,527.495,0.493859,523.529,537.268,0.448297,556.85,509.919,0.0671634,519.672,527.533,0.38815,515.735,525.497,0.394194,570.576,500.07,0.368323
605.877,257.224,0.875914,666.597,302.171,0.845764,621.612,284.554,0.741555,603.98,382.577,0.796766,586.185,341.437,0.763857,711.638,319.827,0.732881,692.1,431.465,0.85289,619.61,368.89,0.80772,633.327,445.281,0.735849,603.966,429.469,0.709321,472.618,384.482,0.811882,549.049,496.138,0.674597,664.568,464.836,0.632226,556.896,462.808,0.816404,539.273,509.865,0.154187,602.01,243.444,0.094625,617.654,247.332,0.787363,0.0,0.0,0.0,662.619,231.719,0.843602,509.841,527.497,0.484566,523.531,537.251,0.432405,556.913,509.877,0.0659491,519.679,527.536,0.39527,515.765,525.495,0.396372,570.626,500.086,0.385433
604.001,259.031,0.877384,664.719,300.229,0.84253,619.649,282.645,0.784114,603.883,382.515,0.845526,584.298,343.334,0.769501,709.731,317.892,0.725221,693.975,431.482,0.86357,619.524,368.824,0.820733,633.349,447.143,0.728929,603.949,429.515,0.707746,472.613,384.489,0.812921,549.04,496.158,0.676526,664.62,464.865,0.633534,556.91,462.795,0.819387,539.231,509.887,0.140084,601.969,243.499,0.138326,617.58,247.341,0.791185,0.0,0.0,0.0,660.714,235.612,0.845249,509.835,527.495,0.463891,523.517,537.268,0.415489,556.884,511.817,0.060534,519.68,527.574,0.406712,515.762,525.525,0.411045,570.624,500.118,0.387114
605.882,257.124,0.848905,666.607,302.134,0.833061,621.619,282.582,0.740897,603.953,382.539,0.807518,586.225,343.36,0.768449,711.651,319.823,0.732062,693.983,431.502,0.859523,619.59,368.892,0.809014,633.326,445.259,0.737425,603.965,427.602,0.708579,470.715,384.501,0.807742,547.121,494.283,0.678484,664.57,464.811,0.636948,556.902,462.828,0.818325,539.259,509.923,0.159866,602.002,241.516,0.155364,617.697,245.359,0.762931,0.0,0.0,0.0,662.62,233.669,0.835547,509.849,527.477,0.472862,523.549,537.277,0.423914,556.868,509.934,0.0664887,519.68,527.538,0.404524,515.747,525.504,0.404188,570.578,500.101,0.378249
605.862,257.179,0.872768,666.605,302.171,0.836489,621.614,284.543,0.737547,603.984,382.566,0.797765,584.313,341.413,0.766437,711.651,319.838,0.72608,693.958,431.505,0.856116,619.584,368.907,0.805915,633.356,445.265,0.733275,603.978,427.607,0.708616,472.608,384.501,0.811668,549.03,496.149,0.674178,664.606,464.827,0.642001,556.896,462.786,0.801867,537.27,507.933,0.10039,601.997,243.406,0.124479,617.656,245.426,0.785733,0.0,0.0,0.0,660.755,233.657,0.839971,509.823,527.505,0.408808,523.491,537.264,0.35706,0.0,0.0,0.0,519.663,529.455,0.449165,515.759,525.545,0.45288,570.608,502.033,0.381014
605.858,257.204,0.849724,666.524,302.129,0.836926,619.618,284.534,0.790931,603.904,382.55,0.838705,582.366,341.413,0.772136,711.592,319.782,0.730505,693.977,431.53,0.851522,619.551,370.741,0.818175,633.287,445.261,0.736231,603.895,427.622,0.711164,472.612,384.485,0.814432,549.063,496.134,0.668488,664.576,464.821,0.635185,556.925,462.781,0.817566,539.209,509.88,0.137651,601.994,243.4,0.136396,617.66,245.445,0.718594,0.0,0.0,0.0,662.652,233.663,0.858826,509.857,527.498,0.44986,523.533,537.261,0.397448,556.878,511.831,0.0539056,519.685,527.558,0.403294,515.781,525.526,0.407959,572.529,500.094,0.378296
604.014,259.184,0.86483,666.604,302.138,0.826891,623.5,282.64,0.705858,603.974,382.574,0.789242,584.321,341.438,0.788671,711.629,319.809,0.7324,692.107,431.499,0.85004,619.607,372.715,0.797757,633.275,445.274,0.731565,603.881,427.622,0.712271,472.607,384.459,0.818263,549.041,496.148,0.668772,662.716,464.837,0.629166,556.909,462.807,0.817168,539.24,509.905,0.119556,602.018,247.362,0.0765355,617.56,253.198,0.774211,0.0,0.0,0.0,660.742,237.502,0.837765,509.836,527.493,0.440214,523.507,537.263,0.386918,556.926,509.944,0.052494,519.644,527.571,0.420292,515.75,525.527,0.425231,570.633,502.013,0.370567
592.149,249.312,0.807022,664.633,296.312,0.793474,625.487,278.669,0.742953,582.316,362.909,0.673566,570.692,288.498,0.88839,703.795,317.885,0.686188,692.067,431.482,0.84398,617.665,376.638,0.835026,633.253,445.236,0.714881,603.844,427.539,0.689616,472.617,384.508,0.813115,549.039,494.286,0.67116,662.712,464.832,0.620795,556.909,462.798,0.815002,539.279,509.86,0.135844,588.271,237.568,0.0696436,602.032,241.39,0.830873,0.0,0.0,0.0,645.016,233.645,0.835272,509.832,525.605,0.446966,523.522,537.237,0.390482,556.926,509.884,0.0603495,519.653,527.505,0.418178,515.742,523.636,0.415149,570.628,500.088,0.376421
600.014,229.761,0.868961,666.54,294.367,0.820866,627.424,274.714,0.799711,572.637,306.079,0.89429,492.193,337.571,0.857458,707.697,319.822,0.700168,688.186,431.532,0.83756,617.697,378.581,0.827159,635.221,445.243,0.705966,603.956,425.613,0.667812,466.784,386.484,0.790694,549.078,494.24,0.671444,664.673,464.864,0.628031,558.892,460.915,0.780978,539.271,507.962,0.18129,0.0,0.0,0.0,605.895,223.847,0.80186,0.0,0.0,0.0,646.96,235.621,0.842998,509.835,525.627,0.511256,523.543,537.237,0.455155,556.868,505.986,0.0680389,519.694,527.503,0.379311,515.74,523.646,0.380649,572.526,498.125,0.381734
603.886,255.136,0.849156,656.845,290.475,0.824069,603.923,272.831,0.831004,552.957,306.123,0.878024,462.952,296.368,0.836084,711.697,315.927,0.70455,699.88,421.715,0.819444,633.336,374.725,0.804169,629.372,433.537,0.680676,592.174,417.822,0.665814,458.971,396.179,0.827591,556.912,502.068,0.617511,664.69,453.062,0.613375,594.121,462.908,0.688783,560.783,515.724,0.32972,599.992,241.423,0.257912,617.541,241.534,0.775582,0.0,0.0,0.0,654.823,225.877,0.884638,539.289,533.382,0.468508,553.002,539.244,0.48344,552.989,535.34,0.149753,552.951,539.167,0.386547,541.262,529.518,0.422241,582.347,507.892,0.23145
617.681,255.104,0.877597,649.056,288.545,0.894206,590.249,272.749,0.826517,539.332,319.781,0.91813,458.926,304.116,0.885398,711.626,308.103,0.744144,701.895,413.886,0.847668,648.9,368.756,0.876626,629.369,429.59,0.704178,588.291,421.726,0.661966,447.201,409.971,0.82238,586.197,509.964,0.728537,664.667,435.451,0.667863,666.552,462.787,0.675528,586.28,480.56,0.572817,609.802,237.533,0.529158,633.222,241.376,0.772811,0.0,0.0,0.0,666.718,225.81,0.900291,590.207,525.395,0.0857425,0.0,0.0,0.0,586.263,476.581,0.233085,607.821,535.318,0.620825,598.05,539.24,0.659923,600.015,521.569,0.311314
617.578,249.303,0.860844,650.865,290.436,0.894264,592.169,272.821,0.832194,539.227,323.733,0.898297,458.869,302.23,0.856941,711.587,310.057,0.734922,705.768,413.929,0.842966,646.953,368.84,0.840393,625.493,429.597,0.695316,588.268,421.714,0.666044,447.198,411.872,0.828315,586.23,509.964,0.731331,664.565,435.462,0.648504,666.567,460.939,0.685427,586.224,480.57,0.555998,607.877,233.608,0.628511,631.312,239.473,0.772874,0.0,0.0,0.0,668.567,225.864,0.89645,588.327,525.392,0.0794132,0.0,0.0,0.0,586.236,476.61,0.23057,605.932,537.235,0.64268,598.015,539.275,0.690053,601.921,519.682,0.319017
645.048,214.081,0.856804,651.034,288.575,0.890288,592.206,270.867,0.809,539.249,315.898,0.849116,456.967,300.243,0.825473,713.654,308.107,0.731767,713.572,413.911,0.891229,654.891,370.751,0.802374,631.323,429.611,0.706102,588.318,421.721,0.661059,447.212,409.981,0.818972,586.24,511.798,0.725537,666.603,437.374,0.678306,664.614,460.89,0.700702,586.204,482.456,0.521364,633.321,198.393,0.930762,662.61,202.283,0.830634,617.568,208.158,0.855192,682.368,211.993,0.945785,588.336,525.483,0.0882818,0.0,0.0,0.0,586.276,478.477,0.197743,605.941,537.269,0.620568,599.93,539.304,0.672946,601.937,519.68,0.32155
649.057,210.129,0.93927,658.726,288.521,0.841559,598.017,266.966,0.799102,541.21,308.05,0.880074,457.002,294.39,0.816247,721.474,311.987,0.689332,735.182,413.898,0.863084,676.391,384.499,0.845786,629.388,429.532,0.700815,588.279,417.775,0.67646,447.202,411.853,0.821744,586.261,511.798,0.730772,666.584,439.317,0.653762,668.532,460.861,0.700647,586.209,482.423,0.521595,637.19,196.367,0.936105,664.681,196.474,0.953971,619.527,208.095,0.88246,686.18,210.178,0.921179,588.319,525.464,0.0877319,0.0,0.0,0.0,586.227,476.622,0.197799,605.945,537.261,0.595607,599.938,539.295,0.658108,601.956,521.568,0.325995
613.697,212.069,0.878832,652.965,290.409,0.856239,597.995,270.807,0.794791,541.168,313.947,0.858967,458.934,300.205,0.823291,717.519,313.965,0.683892,729.364,413.944,0.889081,668.526,384.598,0.848736,631.365,429.587,0.720653,590.212,417.837,0.66375,447.193,409.983,0.819295,586.256,511.818,0.721845,668.579,439.351,0.655109,662.677,460.825,0.684757,584.332,482.463,0.483901,607.856,196.49,0.797827,631.345,198.412,0.877664,0.0,0.0,0.0,668.6,210.182,0.919938,588.299,525.464,0.0858878,0.0,0.0,0.0,586.28,478.481,0.179116,607.819,537.284,0.61086,599.96,539.324,0.67071,601.97,519.686,0.324398
621.51,241.497,0.880531,658.735,290.487,0.838364,598.006,272.72,0.811628,539.254,317.882,0.885942,456.963,302.154,0.833028,721.447,317.81,0.702823,729.388,413.913,0.88197,668.536,384.539,0.853072,631.322,429.61,0.706096,590.184,419.757,0.655856,447.167,411.874,0.829382,586.23,511.805,0.719959,666.681,439.35,0.650621,664.652,460.828,0.693556,584.329,482.447,0.494432,613.702,225.861,0.849657,635.199,225.867,0.876413,0.0,0.0,0.0,672.517,214.044,0.860015,588.364,525.462,0.0860801,0.0,0.0,0.0,586.271,478.471,0.172776,605.944,535.368,0.581198,599.946,539.27,0.636213,601.946,521.548,0.324962
621.611,253.2,0.802145,658.795,290.5,0.829248,601.896,272.793,0.851662,527.561,308.101,0.846373,445.229,294.381,0.853753,721.479,319.743,0.714201,729.21,415.818,0.901818,664.586,386.41,0.869669,631.291,431.452,0.704934,590.176,417.831,0.664718,449.135,406.037,0.795128,586.212,511.832,0.723335,666.643,443.236,0.663625,666.537,462.841,0.726392,584.349,480.565,0.591808,615.617,239.469,0.743366,635.226,237.579,0.814252,0.0,0.0,0.0,672.502,225.721,0.86752,588.267,523.722,0.0992669,0.0,0.0,0.0,584.314,476.582,0.234755,607.818,535.329,0.563326,598.043,539.28,0.615843,601.902,521.603,0.334816
615.63,255.157,0.825194,662.658,288.542,0.843575,607.827,272.825,0.801061,529.448,300.248,0.805232,445.146,290.366,0.914126,713.648,308.133,0.697211,727.404,415.784,0.893429,650.94,384.439,0.867858,631.354,437.371,0.6905,592.185,423.673,0.659525,458.875,398.108,0.834622,558.899,505.899,0.662056,666.683,451.105,0.636169,609.803,468.767,0.54069,572.56,482.469,0.275917,603.93,241.404,0.293472,621.538,241.451,0.777117,0.0,0.0,0.0,664.627,223.823,0.894946,562.789,525.497,0.0909816,0.0,0.0,0.0,572.51,478.571,0.120841,572.578,539.221,0.673074,560.815,539.158,0.693987,572.604,507.897,0.286849
617.644,227.795,0.927412,664.639,290.44,0.865803,611.746,270.864,0.795584,537.257,300.279,0.80691,449.106,290.477,0.884007,721.471,317.85,0.67559,729.336,417.857,0.864938,656.847,386.448,0.803805,633.219,441.296,0.705625,598.019,427.522,0.652137,458.889,396.242,0.832369,558.89,505.889,0.645325,666.631,456.962,0.64103,598.039,460.965,0.714541,566.667,517.685,0.236116,613.667,212.186,0.794689,633.245,214.112,0.875083,0.0,0.0,0.0,672.464,214.125,0.829062,545.117,535.312,0.358072,556.952,539.27,0.362743,553.006,539.259,0.125592,554.952,539.211,0.415493,549.056,535.345,0.41999,584.295,507.894,0.267788
619.559,241.493,0.932183,664.612,290.542,0.860829,607.865,272.877,0.819982,539.246,304.159,0.881205,451.115,294.374,0.81868,723.382,319.764,0.70166,729.311,417.86,0.867631,656.775,384.488,0.824313,631.305,441.329,0.696697,596.066,427.577,0.663731,456.993,398.093,0.831042,558.883,504.02,0.645371,666.549,458.885,0.636499,594.148,462.876,0.707442,564.733,513.787,0.223044,611.782,227.716,0.789334,633.296,227.78,0.878184,0.0,0.0,0.0,674.411,219.92,0.81506,545.121,535.302,0.348572,556.967,539.252,0.361521,552.985,539.204,0.109313,554.961,539.242,0.443746,549.06,535.368,0.447515,584.289,507.896,0.304914
625.461,251.234,0.76635,664.675,290.543,0.85774,611.767,272.836,0.799599,541.183,304.152,0.8824,453.082,296.365,0.810172,723.397,319.818,0.705477,729.304,419.725,0.862027,654.851,382.56,0.838207,631.326,441.282,0.691264,596.104,425.593,0.647134,458.884,396.243,0.832654,558.867,504.023,0.644207,666.556,458.89,0.631184,596.091,462.848,0.688766,562.752,513.768,0.238435,617.696,233.669,0.583103,637.218,239.44,0.751035,0.0,0.0,0.0,680.236,225.854,0.919562,545.11,533.412,0.365262,556.946,539.223,0.374496,552.991,539.179,0.117615,554.983,539.206,0.435952,550.979,535.352,0.448664,582.364,507.91,0.279686
